category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	vegie_mushroom.bmp	old76	1	1	4682	9	1870	
new	kitchen_spatula_old.bmp	new37	1	2	9944	9	1870	
old	musical_violin_old.bmp	old51	1	1	3533	8	847	
new	vegie_snowpea01.bmp	new27	1	2	1563	8	847	
new	animal_giraffe.bmp	new03	1	2	1265	8	847	
old	kitchen_pitcher.bmp	old34	1	1	2414	6	477	
old	kitchen_cookie cutter.bmp	old30	1	1	1663	8	612	
old	animal_farm pig.bmp	old05	1	1	2337	9	626	
new	fruit_cherry.bmp	old67	0	2	1870	9	626	
new	musical_bongo drum.bmp	new23	1	2	1393	9	626	
old	vegie_cauliflower.bmp	old72	1	1	1806	8	605	
old	food_softcheese.bmp	old24	1	1	1578	9	554	
old	kitchen_tea cup and saucer.bmp	old37	1	1	2122	8	548	
old	musical_harmonica_new.bmp	old47	0	2	2621	8	548	
old	musical_xylophone_old.bmp	old52	0	2	1161	8	548	
old	sporting_skipping rope.bmp	old63	1	1	7706	6	3711	
old	sporting_rollerblade.bmp	old62	1	1	1481	9	717	
old	food_candy.bmp	old16	1	1	1533	5	607	
new	kitchen_kettle_new.bmp	new24	1	2	1636	5	607	
new	food_bagel01.bmp	new17	1	2	1869	5	607	
old	animal_parrot.bmp	old09	1	1	2303	8	506	
old	animal_sheep.bmp	old11	1	1	2836	6	1098	
old	musical_drums_old.bmp	old46	0	2	3610	6	1098	
new	sporting_flippers.bmp	new02	1	2	1297	6	1098	
old	food_pecan02.bmp	old21	1	1	1676	8	496	
old	fruit_blackberry_new.bmp	old66	1	1	1762	8	450	
new	animal_pigeon.bmp	new32	1	2	1727	8	450	
old	animal_penguin.bmp	old10	1	1	3161	5	370	
old	musical_accordion_old.bmp	old41	1	1	2408	9	535	
old	musical_tuba.bmp	old50	0	2	2031	9	535	
old	food_shellpasta.bmp	old25	1	1	1501	5	296	
old	food_toast.bmp	old26	1	1	2845	9	425	
old	animal_siamese cat.bmp	old12	0	2	2493	9	425	
old	food_pickle01a.bmp	old22	1	1	1248	8	398	
new	animal_dolphin_old.bmp	new09	1	2	1266	8	398	
new	sporting_windsurf.bmp	new31	1	2	1765	8	398	
old	kitchen_scrubbing brush.bmp	old36	0	2	2196	8	398	
old	kitchen_martini glass.bmp	old32	1	1	2515	5	294	
new	musical_uculele_new.bmp	new39	1	2	2232	5	294	
new	animal_horse.bmp	new20	1	2	1455	5	294	
old	fruit_lemon_new.bmp	old69	0	2	1659	5	294	
old	vegie_garlic01a.bmp	old74	1	1	1702	9	393	
new	musical_tambourine_new.bmp	new06	1	2	1616	9	393	
new	vegie_broccoli.bmp	new36	1	2	2147	9	393	
new	animal_gorilla.bmp	new15	1	2	2971	9	393	
new	animal_seal.bmp	new38	1	2	1450	9	393	
new	fruit_rasberry.bmp	new10	1	2	1679	9	393	
new	sporting_baseball bat_new.bmp	new08	1	2	7675	9	393	
new	kitchen_fork_old.bmp	new18	1	2	1520	9	393	
old	sporting_fishing rod.bmp	old59	0	2	1242	9	393	
old	vegie_corn02.bmp	old73	1	1	3877	8	417	
old	kitchen_peppermill.bmp	old33	1	1	1542	9	448	
new	food_cookie01.bmp	new11	1	2	2075	9	448	
new	kitchen_garlic press.bmp	new07	1	2	1093	9	448	
old	kitchen_plate.bmp	old35	1	1	2840	6	1590	
old	animal_frog.bmp	old06	1	1	2813	9	580	
old	sporting_badminton racquet.bmp	old54	1	1	10152	6	548	
old	sporting_mini-trampoline.bmp	old61	1	1	4508	5	272	
old	kitchen_coffee pot.bmp	old29	1	1	2410	9	489	
old	musical_double bass.bmp	old45	1	1	2723	6	277	
old	sporting_karate clothing.bmp	old60	1	1	1463	5	252	
old	sporting_soccer ball_new.bmp	old65	1	1	1784	6	464	
new	animal_ostrich.bmp	new26	1	2	1555	6	464	
old	kitchen_apron.bmp	old27	1	1	1347	6	348	
old	food_croissant01.bmp	old19	1	1	1243	8	369	
old	vegie_radish.bmp	old77	1	1	1567	8	456	
old	musical_clarinet_new.bmp	old44	1	1	1428	5	266	
old	kitchen_wooden spoon_old.bmp	old39	1	1	1061	5	265	
old	musical_harp_new.bmp	old43	1	1	1732	8	598	
old	sporting_americanfootball.bmp	old53	1	1	2195	8	371	
old	musical_acoustic guitar_new.bmp	old42	1	1	2265	6	270	
new	musical_bagpipes.bmp	new35	1	2	2746	6	270	
old	animal_cheetah.bmp	old02	1	1	6267	5	233	
new	musical_french horn_old.bmp	new12	1	2	2118	5	233	
old	animal_zebra_old.bmp	old13	1	1	3790	5	206	
new	food_drink.bmp	new05	1	2	1452	5	206	
old	hard_musical_recorder.bmp	old40	0	2	5840	5	206	
new	sporting_basketball_new.bmp	new14	1	2	5477	5	206	
old	animal_monarch_old.bmp	old08	1	1	5497	9	349	
old	fruit_watermelon_old.bmp	old71	1	1	4765	6	335	
